"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat"
"ppadjpred[37]" 0.0164724657907531 0.000187209291869905 0.00487454535774767 0.00885329903775847 0.0127705223395538 0.0158324932258503 0.0195232414558038 0.0276931879859757 677.974611131023 0.999325937465241
"ppadjpred[38]" 0.0150800822569941 0.000174361208984611 0.00454235701018726 0.00801415822063332 0.0116213147306481 0.0144674901240841 0.017907044632253 0.025611590637034 678.676461073315 0.99929209321019
"ppadjpred[39]" 0.0138062178947766 0.000162427123527218 0.00423350649184995 0.00724129395780959 0.010579957577311 0.0132562710452368 0.01640930258102 0.0236034708580389 679.334003694803 0.999263047026196
"ppadjpred[40]" 0.0126407151734917 0.00015133578073574 0.00394620236545996 0.00655105570639212 0.00963312466516253 0.0121116146617719 0.0150304832181061 0.0217223740094422 679.947626203388 0.999238450879636
"ppadjpred[41]" 0.0115742929550806 0.000141022433039788 0.00367881567169311 0.00591416538916123 0.00878700810668007 0.0110742504194846 0.013759714204664 0.0200328555325233 680.518050745461 0.999217968210959
"ppadjpred[42]" 0.0105984703803793 0.000131428131265422 0.00342986198899503 0.00535187647535419 0.00800046698427895 0.0101320937223684 0.0125908433537604 0.0184965536388796 681.046279494602 0.999201275998005
"ppadjpred[43]" 0.00970549740855605 0.000122499102510259 0.00319798575681983 0.00483706362029489 0.00728346484851878 0.00927145733009598 0.0115069160303386 0.0171118875161798 681.533544974124 0.999188066209364
"ppadjpred[44]" 0.00888829142441214 0.00011418620383336 0.00298194656720621 0.00435544197070966 0.00662318068238106 0.00847487915113179 0.0105568738764793 0.0158300476842564 681.981265635133 0.999178046745253
"ppadjpred[45]" 0.00814037938011305 0.000106444442178554 0.00278060716586354 0.00392177586810084 0.0060219815163056 0.00773136878458597 0.00969079707022057 0.0146887050077437 682.391006557308 0.999170941954904
"ppadjpred[46]" 0.00745584498510496 0.0000992325521003308 0.00259292293647424 0.00353799478734549 0.00547933903211983 0.00706691647312632 0.00890269140143955 0.0135773369551469 682.764445029346 0.99916649281004
"ppadjpred[47]" 0.00682928050095705 0.000092512623894541 0.00241793267093946 0.00319372667942728 0.00500601505758481 0.00646395987494571 0.00817276028348404 0.0125206521437078 683.10334069207 0.999164456804215
"ppadjpred[48]" 0.00625574273703416 0.000086249775658916 0.00225475045403999 0.00288462908244414 0.00456723694411611 0.00590738684925871 0.00749421693334915 0.0115560459168191 683.40950988278 0.999164607638375
"ppadjpred[49]" 0.00573071287858593 0.0000804118636289643 0.00210255851371238 0.00261167948928491 0.00416374637174959 0.00540768175361751 0.00686872140086632 0.0106538317185118 683.684803797852 0.999166734743952
"ppadjpred[50]" 0.00525005981135066 0.0000749692258611408 0.00196060090811498 0.00235329053214436 0.00379997012477315 0.00494579031122926 0.00629450917168325 0.00982541516732947 683.931090086476 0.999170642686633
"ppadjpred[51]" 0.00481000663639718 0.0000698944549756973 0.00182817793814423 0.00212003092245847 0.00346905207049358 0.00451732815829859 0.00577291353880534 0.00907649305944945 684.150237496992 0.999176150486541
"pradjpred[1]" 0.182474926982545 0.0021978791071438 0.0571992688346094 0.0738487535897571 0.142555305308629 0.183068424758793 0.22199437072433 0.296058424240843 677.287956917316 1.00081099650447
"pradjpred[2]" 0.166600471513543 0.00198017544881162 0.0515447633217003 0.0677639785164745 0.130501380459298 0.167507197493201 0.202931923834987 0.267158907589782 677.58183770965 1.00089155167996
"pradjpred[3]" 0.152116497938436 0.00178476495763929 0.0464723125418151 0.0622335794371644 0.119621292232124 0.153238616839395 0.185297680295523 0.241190784013541 677.995026084841 1.00097639522367
"pradjpred[4]" 0.138900390253092 0.00160934970105779 0.0419213807368503 0.0570375793330967 0.109765177514031 0.140047137971388 0.168782643846786 0.218944900123739 678.531961145737 1.00106539296574
"pradjpred[5]" 0.126840416482514 0.00145186728567542 0.0378376914803641 0.0522486601546308 0.100219295985384 0.128388325641309 0.15367933398079 0.197912848103515 679.196476671143 1.00115836216607
"pradjpred[6]" 0.11583475629329 0.00131046683344711 0.0341725847317774 0.0478054334272155 0.0917898773696613 0.117568417282765 0.140091846125787 0.178961268956147 679.991666441932 1.00125506847732
"pradjpred[7]" 0.105790616032693 0.00118348740602149 0.0308824398795392 0.0439643636085173 0.0842288467898207 0.107610505658469 0.127835639306836 0.161822003445446 680.919744777514 1.00135522367182
"pradjpred[8]" 0.0966234232848657 0.00106943862840662 0.0279281580124636 0.0402575734837497 0.0774328010002621 0.0984263662888452 0.116920778469367 0.146181568352764 681.981905779156 1.00145848433365
"pradjpred[9]" 0.0882560937545187 0.000966983288295462 0.025274697345858 0.0369616127819312 0.0707613631824599 0.0897140001921289 0.106775537761856 0.132359658776088 683.17818555361 1.00156445171145
"pradjpred[10]" 0.0806183639426085 0.000874921710018963 0.022890656346073 0.0339443425708014 0.0650242019334455 0.0819833878419049 0.0975604786631859 0.119949118874903 684.507332406957 1.00167267290851
"pradjpred[11]" 0.073646183672621 0.000792177722411103 0.0207478996510993 0.0311323518681226 0.0595620636443616 0.0750324576540143 0.0891645823512369 0.108670513334067 685.966690588683 1.00178264355383
"pradjpred[12]" 0.0672811630659445 0.00071779618819686 0.018821222382489 0.0286014821261643 0.0543765233698821 0.0687353216649771 0.0814888612231981 0.0986198296421393 687.532697185329 1.00189381204978
"pradjpred[13]" 0.0614700690552958 0.000650921279653339 0.0170880488912042 0.0262763633419093 0.0496450553152706 0.0629317651756701 0.0746543236614823 0.089587168977143 689.172622578425 1.00200558543089
"pradjpred[14]" 0.0561643669708452 0.000590718748831479 0.0155281623823852 0.0241092403582005 0.0453821952451318 0.0575620599691817 0.0682405588858312 0.081458848968425 691.000907242374 1.00211733679498
"pradjpred[15]" 0.0513198031386783 0.000536506226620691 0.0141234622263215 0.0221047649402295 0.0416015162624832 0.0527306823247499 0.0623513206411416 0.0741441651121137 692.999325785466 1.00222841418686
"pradjpred[16]" 0.0468960247992682 0.00048771664082584 0.0128577460894001 0.0201658647016873 0.0380872212380614 0.0482867187576579 0.0569727624891022 0.067383646420328 695.015583847845 1.00233815073181
"pradjpred[17]" 0.0428562339881077 0.000443758554183407 0.0117165143132885 0.0184305755223025 0.0348348804219066 0.0441334612391935 0.0520487487704924 0.0615652927932866 697.113316786471 1.00244587573615
"pradjpred[18]" 0.039166872324643 0.000404130998614389 0.0106867942364262 0.0167856834288663 0.031884205286884 0.0404070316893056 0.0475540915793578 0.05619798030059 699.279130337361 1.002550926403
"pradjpred[19]" 0.0357973339319544 0.000368385195803944 0.00975698239192344 0.0153584781270381 0.0291301257749118 0.036873735604382 0.0435057345148684 0.0515237793058513 701.498431748834 1.00265265975918
"pradjpred[20]" 0.0327197039607817 0.000336119217713152 0.00891670273271187 0.0141209600899007 0.0265871626822044 0.0336772755057753 0.0397099055466494 0.0471607948460203 703.755639955567 1.00275046435934
"pradjpred[21]" 0.0299085204197986 0.000306973187220221 0.00815667923037868 0.0129854208285719 0.0242656847877639 0.0307257023703322 0.0362439026326028 0.0431189793398169 706.034430472102 1.00284377132948
"pradjpred[22]" 0.0273405572215842 0.000280624963269903 0.00746862137040029 0.0119172155178694 0.0221638752705241 0.0280004686457879 0.033134169564364 0.0394439115793245 708.318007485562 1.002932064336
"pradjpred[23]" 0.0249946265424317 0.000256786260730731 0.00684512122504638 0.0109795600963278 0.0202020296584244 0.0256064452097427 0.0302628528339159 0.0362190961476102 710.589393989268 1.0030148881163
"pradjpred[24]" 0.0228513987656863 0.000235199160416531 0.00627956092745888 0.0100968921281813 0.0184316516591942 0.0234124515032441 0.0277044524915281 0.0334167242552216 712.831729671636 1.00309185527981
"pradjpred[25]" 0.0208932384342894 0.000215490447702865 0.00576602949758014 0.00921734213026434 0.016823210031505 0.021431305299231 0.0252834207431635 0.0307349493423249 715.974694325214 1.0031626511777
"pradjpred[26]" 0.0191040547800433 0.000197585573708102 0.00529924808388603 0.00840985008633979 0.0153624741745541 0.0195701080991749 0.0230850788874459 0.0282494377172844 719.313213627159 1.00322703673832
"pradjpred[27]" 0.0174691655260882 0.000181331170135123 0.00487450278539782 0.00769810398304501 0.0140425852868649 0.0178167891120464 0.021078863557825 0.0259885835140145 722.629551215443 1.00328484926637
"pradjpred[28]" 0.0159751727763809 0.000166561138637323 0.00448758430730515 0.00702483213438896 0.012805666736003 0.0162653290943873 0.01925094011218 0.023892784392766 725.901809780529 1.00333600129781
"pradjpred[29]" 0.0146098499126381 0.000153126833879862 0.00413473378182409 0.0064203477579845 0.0116892116395165 0.0148381722772316 0.0176147477869519 0.022028285636751 729.109066751129 1.00338047768502
"pradjpred[30]" 0.0133620385162304 0.000140895240097143 0.00381259415472759 0.00587436987643001 0.0106546689979668 0.0135339802189543 0.0161082742470522 0.0203182339848129 732.231676229586 1.00341833115124
"pradjpred[31]" 0.0122215544207635 0.000129747331200866 0.00351816659838855 0.00534960741243756 0.00972690837461645 0.0123386464660476 0.0147171055389692 0.0187524559138527 735.251526966811 1.00344967659818
"pradjpred[32]" 0.0111791020813562 0.000119576596467894 0.00324877146520743 0.00490016183630029 0.00889546492426873 0.0112637911168883 0.0134481267078854 0.017258129785093 738.15225062644 1.00347468447439
"pradjpred[33]" 0.0102261965196482 0.000110287715689659 0.00300201334194165 0.00447213873513933 0.00810322907381662 0.0102686345725498 0.012310069238327 0.0159426765051146 740.91937711972 1.00349357351625
"pradjpred[34]" 0.00935509217000354 0.000101795369299725 0.00277574980662785 0.00405686615944534 0.00738838125208296 0.00936809205067606 0.0112740964574221 0.0147020928907999 743.540436276447 1.00350660316007
"pradjpred[35]" 0.0085587180128135 0.0000940231704377719 0.00256806352631858 0.00368973664593668 0.00672719078099167 0.00856699192747123 0.0103419460632072 0.0135274912110203 746.005007393803 1.00351406589724
"pradjpred[36]" 0.00783061843579444 0.0000869027071804511 0.00237723736647154 0.00336542404409145 0.00613353002527251 0.00780296186593061 0.00947318155849374 0.0124635697252199 748.304720150433 1.00351627980764
"pradjpred[37]" 0.00716489931420963 0.0000803726842941004 0.00220173221215686 0.00307416659867607 0.00558951771684678 0.00711723860396299 0.00867695562735828 0.011477981697083 750.433211905579 1.00351358146416
"pradjpred[38]" 0.00655617884647553 0.0000743781548616545 0.0020401672278095 0.00280198749164355 0.00510319837728387 0.00649150353927497 0.00795138624426146 0.0105787472570514 752.386047484429 1.00350631935671
"pradjpred[39]" 0.00599954272304442 0.0000688698330243586 0.00189130230647307 0.0025478511142907 0.00464360468065458 0.00592389304446282 0.00727172772209183 0.00977259709799124 754.160608182157 1.00349484794079
"pradjpred[40]" 0.00549050324416173 0.0000638034798742276 0.00175402248169403 0.0023327802702997 0.00422818828981325 0.00541264460780422 0.00666739018172928 0.00902119977657831 755.755956934354 1.00347952237492
"pradjpred[41]" 0.00502496203641286 0.0000591393552493953 0.00162732409569156 0.00213474712406766 0.00385371467675306 0.00493543404230591 0.00609704502244598 0.00832438028427904 757.172686458416 1.00346069397623
"pradjpred[42]" 0.00459917604920898 0.0000548417288331935 0.00151030253634406 0.00194258655840312 0.00350991542603455 0.00450450412948169 0.00557725834385488 0.00770067229863644 758.412756740625 1.00343870639351
"pradjpred[43]" 0.00420972654079053 0.000050878444548631 0.00140214137304537 0.00176983218373863 0.00320438881829673 0.00411245185376852 0.00510475448048374 0.00713815316539553 759.479327603978 1.00341389247348
"pradjpred[44]" 0.00385349078920717 0.0000472205327805988 0.00130210273770122 0.00160811347459678 0.00291935746050117 0.00376316128496445 0.00468201795593797 0.00659217832365165 760.376591317969 1.00338657177828
"pradjpred[45]" 0.00352761628729103 0.0000438418654548074 0.00120951881214241 0.00146813293038192 0.00266119673034256 0.00343521407989675 0.00428237610353623 0.00607037607741871 761.109609370706 1.0033570486999
"pradjpred[46]" 0.00322949720208799 0.0000408889495390645 0.00112378429708992 0.00133799796469399 0.00241915628102196 0.00313284157243637 0.00392394634639721 0.00562901951511093 755.360049869863 1.00332561110982
"pradjpred[47]" 0.00295675289873833 0.000038187591954612 0.00104434975057403 0.00122545479425643 0.0022043049962164 0.00285544542075611 0.00360149909592431 0.00522024142458518 747.906638334711 1.00329252947857
"pradjpred[48]" 0.00270720834657703 0.0000356675840246835 0.000970715695433267 0.00112126046364635 0.00200833767561979 0.00260372191202663 0.00330135765713416 0.0048138457586928 740.690402793202 1.00325805639953
"pradjpred[49]" 0.00247887624141271 0.0000332986650776632 0.000902427406247337 0.00101598573683931 0.00182300661390176 0.00237681324900454 0.00303159712698895 0.00445246737779845 734.464663245422 1.0032224264536
"pradjpred[50]" 0.00226994069268565 0.0000309858961507516 0.000839070295839389 0.000927371294102769 0.00165457960704357 0.00216976400313028 0.00277964463066093 0.00413652987258403 733.277858481334 1.00318585635494
"pradjpred[51]" 0.00207874233762971 0.0000288405002516168 0.000780265830366173 0.000843616237235344 0.00150217058715402 0.00198388550987706 0.00255153398958687 0.00381990185885707 731.946938921215 1.00314854532318
"propnPrimI[1]" 0.459462751039387 0.0048301803030954 0.124762983209404 0.280674058757977 0.358756874326501 0.44183653553015 0.542861589332422 0.733748786244752 667.182760729856 1.00209376241973
"propnPrimI[2]" 0.418806464292825 0.00479075611355399 0.124028412595626 0.246496097664903 0.319291163037829 0.398917063721337 0.498900166369678 0.697929766461699 670.246022954243 1.00206087571372
"propnPrimI[3]" 0.42431400941699 0.0047995673166148 0.124217962116545 0.251001289126968 0.32455375579115 0.404711777766134 0.504927216898855 0.702988102765296 669.830047768145 1.0020646170263
"propnPrimI[4]" 0.585038749737272 0.00459017535505933 0.117686576081683 0.400676325549119 0.489428778403602 0.575605900835982 0.67047646304778 0.825231120847364 657.347933490556 1.00226640824588
"propnPrimI[5]" 0.677916188494159 0.00407250359759594 0.103766116697548 0.505161801302709 0.594115368188017 0.674378643291859 0.756509401968712 0.878200096094293 649.214446169746 1.002454645433
"propnPrimI[6]" 0.55474275314101 0.00469697856908461 0.120650879909464 0.369607863593355 0.456722875567056 0.543268792370134 0.640857814203075 0.805486913214231 659.817499934673 1.00221558446427
"propnPrimI[7]" 0.446673325893519 0.00482413073796982 0.124696635993077 0.269690648386654 0.346188450051705 0.428301585437734 0.529165861052608 0.722852292872636 668.145944718684 1.00208211799709
"propnPrimI[8]" 0.392201907966668 0.00473258260918434 0.12270730047026 0.225268514321151 0.294242673688134 0.37102670539597 0.469479312642929 0.672524114444053 672.271029977157 1.00204606389836
