"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat"
"ppadjpred[24]" 0.0519050271301126 0.000336133838158418 0.0121932068716163 0.0309180038844394 0.0429306841770495 0.0507534438069716 0.0599818865483436 0.0777615096673637 1315.86524164174 0.999298284467769
"ppadjpred[25]" 0.0474831087532439 0.000311781019000203 0.01131018180152 0.0283282991240444 0.0391318027429478 0.0463678764037235 0.0549059374907775 0.0715457280369592 1315.95133056982 0.999334764744929
"ppadjpred[26]" 0.0434406930375301 0.00028948181057782 0.0105000917986776 0.0256765893253728 0.0357614629637193 0.0424613021079249 0.0502900878216216 0.0657756435411897 1315.65987988594 0.999373426003356
"ppadjpred[27]" 0.0397449725148554 0.000269023838015257 0.00975562490521139 0.0231893755020097 0.0325984408822594 0.0387888624674655 0.0461357557230354 0.0608120595749347 1315.00879963541 0.999413965676252
"ppadjpred[28]" 0.0363659962309409 0.000250220220210245 0.00907033106625555 0.0211668783924479 0.0297506393200029 0.0354473273809478 0.0422901304230016 0.0562991767812388 1314.01848339622 0.999456088111207
"ppadjpred[29]" 0.0332764192738196 0.000232906422235405 0.00843851509542495 0.0191229042701048 0.0271282559842783 0.032431001511866 0.0388074330563917 0.0519704681156016 1312.71103213116 0.999499509583345
"ppadjpred[30]" 0.0304512744175659 0.000216937460729664 0.00785514205369357 0.0173336035916297 0.024667517464377 0.0296556006791614 0.0355686182901459 0.0480253938672403 1311.10955314494 0.999543962097744
"ppadjpred[31]" 0.0278677639152478 0.000202185431947498 0.00731575388452831 0.0157626546103785 0.0224921089633527 0.0270599667801945 0.0325792248402743 0.0442536427466397 1309.23755013016 0.999589196068557
"ppadjpred[32]" 0.0255050696510298 0.000188537333224483 0.00681639620351325 0.0143059199123341 0.0205162594651138 0.0247449626379392 0.0298425942689505 0.0406321492787456 1307.11841155995 0.999634982001017
"ppadjpred[33]" 0.0233441800214557 0.000175893149796147 0.00635355420034656 0.0130017146423372 0.0186968745109082 0.0225763374272422 0.0273829650703758 0.0376109520510652 1304.77499764937 0.999681111323231
"ppadjpred[34]" 0.0213677320616324 0.000164164180229918 0.00592409667525153 0.0118155536793046 0.0170426753804332 0.0206105085734268 0.0251000475862594 0.034797130966933 1302.22932088374 0.999727396520776
"ppadjpred[35]" 0.0195598674646171 0.000153271575211072 0.00552522729982574 0.0107026987168657 0.015555311479473 0.0187875855805225 0.022984207576779 0.0322116944595696 1299.50231160518 0.999773670722403
"ppadjpred[36]" 0.0179061012629687 0.000143145066046538 0.00515444226291491 0.00964188174786735 0.0141233645072533 0.0171709679849049 0.0210746528079641 0.0298152204075898 1296.61365812711 0.999819786873125
"ppadjpred[37]" 0.0163932020512442 0.000133721860980222 0.00480949353375369 0.00871382081727176 0.012841461508483 0.0156733875875052 0.0193323176923972 0.0276153373610779 1293.58171002022 0.999865616614622
"ppadjpred[38]" 0.0150090827281729 0.000124945689206572 0.00448835704586058 0.00793111782734379 0.011677742349488 0.0143440930958726 0.0177088097195826 0.0254003401036998 1290.42343327635 0.999911048974713
"ppadjpred[39]" 0.013742700828231 0.000116765974280091 0.00418920517464823 0.00715975454285553 0.0106559527486986 0.0131168623815396 0.0162428002777459 0.0236044054172109 1287.15440673236 0.99995598894924
"ppadjpred[40]" 0.0125839675951596 0.000109137120405829 0.00391038294827645 0.00650836474181441 0.00970902089652407 0.011967240861606 0.0149385717461329 0.0218808327781918 1283.78885018705 1.00000035604244
"ppadjpred[41]" 0.0115236650253749 0.000102017896824064 0.00365038749406701 0.00589025288849599 0.00882134729912255 0.0109289514421769 0.0137116497619505 0.020297194910583 1280.33967588551 1.00004408281633
"ppadjpred[42]" 0.0105533701778662 0.0000953709071439192 0.00340785028121159 0.00533205971182033 0.0080344455286784 0.00998584103562467 0.0125990522207011 0.0187127418006921 1276.81855633963 1.00008711348612
"ppadjpred[43]" 0.00966538610967827 0.0000891621320155998 0.00318152177418112 0.00482186212586319 0.00731884674633438 0.00911804211261241 0.0115387261326052 0.0172653608945903 1273.23600270646 1.0001294025876
"ppadjpred[44]" 0.00885267885299196 0.0000833605349468735 0.00297025816003669 0.00438060207143797 0.00666050907271035 0.00833624043739663 0.0105596392975208 0.0158992819525878 1269.60144909932 1.00017091373315
"ppadjpred[45]" 0.00810881990163592 0.0000779377223600398 0.00277300985677115 0.00395433516940695 0.00608114983837098 0.00762376345071011 0.00966836739014046 0.0146471809631648 1265.9233392273 1.00021161846585
"ppadjpred[46]" 0.00742793372206081 0.0000728676501498376 0.00258881154902719 0.00357939631279383 0.00554740583720995 0.00697868729764133 0.00886415281621791 0.0135422659418363 1262.20921263554 1.0002514952159
"ppadjpred[47]" 0.00680464984678661 0.0000681263700433492 0.00241677353228665 0.00323130688240672 0.0050613122346112 0.00639033173234762 0.00814564860942336 0.0125215673353735 1258.4657885516 1.00029052835899
"ppadjpred[48]" 0.00623405914748041 0.0000636918099856353 0.00225607417721181 0.00291943621199575 0.00460808755300215 0.00583172694754794 0.00748169693913629 0.011576899296615 1254.69904594245 1.00032870737382
"ppadjpred[49]" 0.00571167392047783 0.0000595435835871939 0.00210595335258454 0.00263081626395426 0.00419706597652 0.00534341153620444 0.00686548848686746 0.0107260942570949 1250.91429886489 1.00036602609377
"ppadjpred[50]" 0.00523339145003977 0.0000556628243801084 0.00196570666858756 0.00238266695863383 0.00382518484852777 0.00489144080561654 0.006301289703926 0.00990386045877403 1247.11626656703 1.00040248204622
