"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat"
"pr2adjpred[12]" 0.0462070466796108 0.000787057331795813 0.0220392145980411 0.0047281547257697 0.0306685711923186 0.0466746357744095 0.0624003331264351 0.0873687132751561 784.114508208487 1.00098897063275
"pr2adjpred[13]" 0.0422440794040268 0.00071694581257461 0.0200802115924927 0.00431050020546115 0.028051365634829 0.0427610864602691 0.0571839406309446 0.0796100109318214 784.447538480528 1.00086855797047
"pr2adjpred[14]" 0.0386235240104508 0.000653243857245483 0.0183026143670562 0.00393251356594031 0.0257433436063751 0.0389747583012302 0.0521669268565992 0.0727515074839453 785.010723707856 1.00074892346283
"pr2adjpred[15]" 0.0353155798083446 0.000595354955477571 0.016689094226034 0.00359143436108242 0.0237108774602389 0.0357609069546985 0.0476857146887414 0.0665597713099122 785.802828353367 1.00063037788822
"pr2adjpred[16]" 0.0322930581933447 0.000542738761615192 0.015224011122775 0.00327993829455069 0.0217910940585488 0.0326300041118352 0.0436682622448561 0.060754871878385 786.822021513246 1.00051323332882
"pr2adjpred[17]" 0.0295311520962083 0.000495044229352293 0.0138932473515673 0.00299545948062338 0.0199537956275745 0.0299486815393878 0.0398402805790707 0.0555598413758767 787.625069465753 1.00039780114058
"pr2adjpred[18]" 0.0270072259197442 0.000451734794033763 0.0126840576998518 0.0027356545871226 0.0182791206885822 0.0274886431282078 0.0364760138916999 0.0504555149178199 788.404932663389 1.00028438988071
"pr2adjpred[19]" 0.0247006241309209 0.000412336321398403 0.0115849344264567 0.00249838353191994 0.0166827227616973 0.0252111720258328 0.0333464424194907 0.0460773012826387 789.376104600021 1.00017330321924
"pr2adjpred[20]" 0.0225924968403724 0.000376487326154471 0.0105854855943741 0.00228169185377437 0.0151730322558032 0.0230201139406268 0.0305342455027752 0.0425257624398069 790.534538489001 1.00006483786257
"pr2adjpred[21]" 0.0206656408515921 0.000343860257678729 0.00967632543315615 0.00208380038823062 0.0139061626483955 0.0210574654631213 0.0278701765863846 0.0388228537252056 791.875604184724 0.999959281517139
